gameId,gameName,roundIndex,historyRounds,playerId,playerAvatar,actual_available,predicted_contribution,predicted_contribution_raw,predicted_contribution_reasoning,predicted_contribution_parsed,actual_contribution,contribution_abs_error,predicted_punished_avatar,predicted_rewarded_avatar,predicted_punished_pid,predicted_rewarded_pid,predicted_actions_reasoning,predicted_actions_parsed,actual_punished_avatar,actual_rewarded_avatar,actual_punished_pid,actual_rewarded_pid,actual_data.punished_raw,actual_data.rewarded_raw,demographics
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,FLc4PQJ7mZajWX8sg,GORILLA,True,0,0,,True,20.0,20.0,{},{},{},{},,True,"{""RABBIT"":2}",{},"{""uFKsLigGBDn7pTHRf"":2}",{},"{""uFKsLigGBDn7pTHRf"":2}",{},You are 33 years old.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,H3ePB669eodv3moo5,DUCK,True,20,20,,True,0.0,20.0,{},{},{},{},,True,"{""RABBIT"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},You are a 33 year old man with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,Mii6JrTCG6vy79HQX,CHICKEN,True,20,20,,True,20.0,0.0,{},{},{},{},,True,{},{},{},{},{},{},You are 43 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,ZeAKQiyLhL7mKBScm,PARROT,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are a 26 year old man with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,miemBbMNhTAgjuqMS,MOOSE,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 46 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,uFKsLigGBDn7pTHRf,RABBIT,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 57 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,x8hcTZPp6hJAxsk2K,OWL,True,0,0,,True,20.0,20.0,{},{},{},{},,True,"{""DUCK"":1}",{},"{""H3ePB669eodv3moo5"":1}",{},"{""H3ePB669eodv3moo5"":1}",{},You are 36 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,2,zwyvTeMgE46i7sp95,CHICK,True,20,20,,True,20.0,0.0,{},{},{},{},,True,{},{},{},{},{},{},You are 22 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,2AbqxroirFM7Jt5HN,SLOTH,True,20,20,,True,20.0,0.0,"{""DOG"":1}",{},"{""TPGEpbJSvyJj6iK6X"":1}",{},,True,"{""RABBIT"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},You are 30 years old with a master's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,FLc4PQJ7mZajWX8sg,GORILLA,True,0,0,,True,20.0,20.0,"{""PARROT"":1}",{},"{""ZeAKQiyLhL7mKBScm"":1}",{},,True,{},{},{},{},{},{},You are 33 years old.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,H3ePB669eodv3moo5,DUCK,True,20,20,,True,20.0,0.0,{},{},{},{},,True,"{""RABBIT"":1,""SLOTH"":1}",{},"{""uFKsLigGBDn7pTHRf"":1,""2AbqxroirFM7Jt5HN"":1}",{},"{""uFKsLigGBDn7pTHRf"":1,""2AbqxroirFM7Jt5HN"":1}",{},You are a 33 year old man with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,Mii6JrTCG6vy79HQX,CHICKEN,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 43 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,ZeAKQiyLhL7mKBScm,PARROT,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are a 26 year old man with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,miemBbMNhTAgjuqMS,MOOSE,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 46 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,uFKsLigGBDn7pTHRf,RABBIT,True,0,0,,True,0.0,0.0,{},{},{},{},,True,"{""OWL"":1,""SLOTH"":1,""CHICKEN"":1}",{},"{""x8hcTZPp6hJAxsk2K"":1,""2AbqxroirFM7Jt5HN"":1,""Mii6JrTCG6vy79HQX"":1}",{},"{""x8hcTZPp6hJAxsk2K"":1,""2AbqxroirFM7Jt5HN"":1,""Mii6JrTCG6vy79HQX"":1}",{},You are 57 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,x8hcTZPp6hJAxsk2K,OWL,True,20,20,,True,20.0,0.0,{},{},{},{},,True,"{""RABBIT"":2}",{},"{""uFKsLigGBDn7pTHRf"":2}",{},"{""uFKsLigGBDn7pTHRf"":2}",{},You are 36 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,3,zwyvTeMgE46i7sp95,CHICK,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 22 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,2AbqxroirFM7Jt5HN,SLOTH,True,0,0,,True,20.0,20.0,{},{},{},{},,True,"{""RABBIT"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},You are 30 years old with a master's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,FLc4PQJ7mZajWX8sg,GORILLA,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 33 years old.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,H3ePB669eodv3moo5,DUCK,True,20,20,,True,20.0,0.0,{},{},{},{},,True,"{""RABBIT"":3}",{},"{""uFKsLigGBDn7pTHRf"":3}",{},"{""uFKsLigGBDn7pTHRf"":3}",{},You are a 33 year old man with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,Mii6JrTCG6vy79HQX,CHICKEN,True,20,20,,True,20.0,0.0,"{""RABBIT"":1}",{},"{""uFKsLigGBDn7pTHRf"":1}",{},,True,{},{},{},{},{},{},You are 43 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,ZeAKQiyLhL7mKBScm,PARROT,True,20,20,,True,20.0,0.0,{},{},{},{},,True,{},{},{},{},{},{},You are a 26 year old man with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,miemBbMNhTAgjuqMS,MOOSE,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 46 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,uFKsLigGBDn7pTHRf,RABBIT,True,20,20,,True,0.0,20.0,{},{},{},{},,True,"{""CHICK"":1,""PARROT"":1,""MOOSE"":1,""GORILLA"":1}",{},"{""zwyvTeMgE46i7sp95"":1,""ZeAKQiyLhL7mKBScm"":1,""miemBbMNhTAgjuqMS"":1,""FLc4PQJ7mZajWX8sg"":1}",{},"{""zwyvTeMgE46i7sp95"":1,""ZeAKQiyLhL7mKBScm"":1,""miemBbMNhTAgjuqMS"":1,""FLc4PQJ7mZajWX8sg"":1}",{},You are 57 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,x8hcTZPp6hJAxsk2K,OWL,True,0,0,,True,20.0,20.0,{},{},{},{},,True,"{""RABBIT"":2}",{},"{""uFKsLigGBDn7pTHRf"":2}",{},"{""uFKsLigGBDn7pTHRf"":2}",{},You are 36 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,4,zwyvTeMgE46i7sp95,CHICK,True,20,20,,True,20.0,0.0,{},{},{},{},,True,{},{},{},{},{},{},You are 22 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,2AbqxroirFM7Jt5HN,SLOTH,True,20,20,,True,20.0,0.0,{},{},{},{},,True,{},{},{},{},{},{},You are 30 years old with a master's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,FLc4PQJ7mZajWX8sg,GORILLA,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 33 years old.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,H3ePB669eodv3moo5,DUCK,True,0,0,,True,20.0,20.0,{},{},{},{},,True,"{""RABBIT"":1,""OWL"":1}",{},"{""uFKsLigGBDn7pTHRf"":1,""x8hcTZPp6hJAxsk2K"":1}",{},"{""uFKsLigGBDn7pTHRf"":1,""x8hcTZPp6hJAxsk2K"":1}",{},You are a 33 year old man with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,Mii6JrTCG6vy79HQX,CHICKEN,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 43 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,ZeAKQiyLhL7mKBScm,PARROT,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are a 26 year old man with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,miemBbMNhTAgjuqMS,MOOSE,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 46 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,uFKsLigGBDn7pTHRf,RABBIT,True,0,0,,True,20.0,20.0,{},{},{},{},,True,"{""GORILLA"":1,""PARROT"":1}",{},"{""FLc4PQJ7mZajWX8sg"":1,""ZeAKQiyLhL7mKBScm"":1}",{},"{""FLc4PQJ7mZajWX8sg"":1,""ZeAKQiyLhL7mKBScm"":1}",{},You are 57 years old with a bachelor's level educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,x8hcTZPp6hJAxsk2K,OWL,True,0,0,,True,20.0,20.0,{},{},{},{},,True,{},{},{},{},{},{},You are 36 years old with a high school educational background.
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,5,zwyvTeMgE46i7sp95,CHICK,True,20,20,,True,20.0,0.0,{},{},{},{},,True,{},{},{},{},{},{},You are 22 years old with a bachelor's level educational background.
